0.05, 0.00106287, -0.000442613, 0.000536586, 0.000642282
0.1, 0.00404423, -0.00168243, 0.00203855, 0.00243811
0.15, 0.0086559, -0.00359469, 0.00435164, 0.00519732
0.2, 0.0146381, -0.00606394, 0.0073313, 0.00873849
0.25, 0.021757, -0.00898348, 0.0108423, 0.0128891
0.3, 0.0298027, -0.0122549, 0.0147586, 0.017486
0.35, 0.0385872, -0.0157878, 0.0189629, 0.0223751
0.4, 0.0479426, -0.0194989, 0.0233464, 0.0274121
0.45, 0.0577193, -0.0233121, 0.0278086, 0.0324623
0.5, 0.0677845, -0.027158, 0.0322567, 0.0374004
0.55, 0.0780207, -0.0309731, 0.036606, 0.0421113
0.6, 0.0883245, -0.0347001, 0.0407787, 0.0464894
0.65, 0.0986052, -0.0382869, 0.0447044, 0.050439
0.7, 0.108784, -0.0416868, 0.0483196, 0.0538738
0.75, 0.118791, -0.0448579, 0.0515672, 0.0567176
0.8, 0.128569, -0.0477629, 0.0543965, 0.0589034
0.85, 0.138066, -0.0503688, 0.0567627, 0.0603738
0.9, 0.147241, -0.0526464, 0.0586271, 0.0610803
0.95, 0.156058, -0.0545707, 0.0599564, 0.060984
1, 0.164488, -0.0561198, 0.0607225, 0.0600542
1.05, 0.172507, -0.0572752, 0.0609025, 0.0582695
1.1, 0.180097, -0.0580218, 0.0604783, 0.0556162
1.15, 0.187246, -0.0583468, 0.0594365, 0.0520891
1.2, 0.193942, -0.0582405, 0.0577677, 0.0476907
1.25, 0.200182, -0.0576954, 0.055467, 0.042431
1.3, 0.205961, -0.0567066, 0.0525334, 0.0363268
1.35, 0.211281, -0.055271, 0.0489693, 0.0294022
1.4, 0.216144, -0.0533876, 0.044781, 0.0216874
1.45, 0.220555, -0.0510573, 0.0399776, 0.0132186
1.5, 0.224522, -0.0482825, 0.0345717, 0.004038
1.55, 0.228052, -0.0450673, 0.0285785, -0.00580731
1.6, 0.231156, -0.0414171, 0.022016, -0.0162652
1.65, 0.233844, -0.0373385, 0.0149047, -0.0272791
1.7, 0.23613, -0.0328396, 0.00726739, -0.0387884
1.75, 0.238025, -0.0279291, -0.000871089, -0.050729
1.8, 0.239545, -0.0226169, -0.00948388, -0.0630335
1.85, 0.240702, -0.016914, -0.0185424, -0.0756318
1.9, 0.241511, -0.0108316, -0.0280163, -0.0884515
1.95, 0.241988, -0.00438216, -0.0378741, -0.101418
2, 0.242147, 0.00242166, -0.0480827, -0.114456
2.05, 0.242003, 0.00956649, -0.0586081, -0.127489
2.1, 0.241571, 0.0170385, -0.0694151, -0.140438
2.15, 0.240867, 0.0248236, -0.0804679, -0.153227
2.2, 0.239906, 0.0329072, -0.0917298, -0.165777
2.25, 0.238701, 0.0412746, -0.103164, -0.178012
2.3, 0.237268, 0.0499107, -0.114732, -0.189856
2.35, 0.235621, 0.0588004, -0.126396, -0.201234
2.4, 0.233773, 0.0679284, -0.138119, -0.212074
2.45, 0.231739, 0.0772794, -0.149861, -0.222303
2.5, 0.229531, 0.0868379, -0.161586, -0.231854
2.55, 0.227162, 0.0965887, -0.173254, -0.24066
2.6, 0.224644, 0.106516, -0.184828, -0.248659
2.65, 0.221991, 0.116606, -0.19627, -0.255791
2.7, 0.219212, 0.126841, -0.207544, -0.262
2.75, 0.21632, 0.137209, -0.218613, -0.267233
2.8, 0.213325, 0.147693, -0.229442, -0.271442
2.85, 0.210237, 0.158278, -0.239993, -0.274583
2.9, 0.207066, 0.168951, -0.250235, -0.276617
2.95, 0.203822, 0.179698, -0.260132, -0.277508
3, 0.200514, 0.190503, -0.269653, -0.277225
3.05, 0.197149, 0.201354, -0.278765, -0.275745
3.1, 0.193737, 0.212237, -0.287438, -0.273045
3.15, 0.190285, 0.223139, -0.295643, -0.269112
3.2, 0.1868, 0.234047, -0.303351, -0.263934
3.25, 0.18329, 0.244947, -0.310534, -0.257507
3.3, 0.17976, 0.255829, -0.317168, -0.249831
3.35, 0.176217, 0.26668, -0.323227, -0.240912
3.4, 0.172667, 0.277488, -0.328687, -0.230761
3.45, 0.169116, 0.288242, -0.333528, -0.219394
3.5, 0.165568, 0.298931, -0.337728, -0.206832
3.55, 0.162028, 0.309545, -0.341269, -0.193102
3.6, 0.158501, 0.320072, -0.344131, -0.178235
3.65, 0.154991, 0.330504, -0.346301, -0.162269
3.7, 0.151502, 0.340831, -0.347761, -0.145243
3.75, 0.148037, 0.351043, -0.3485, -0.127205
3.8, 0.1446, 0.361131, -0.348506, -0.108203
3.85, 0.141194, 0.371087, -0.347768, -0.0882947
3.9, 0.137821, 0.380903, -0.346277, -0.0675372
3.95, 0.134485, 0.39057, -0.344027, -0.0459938
4, 0.131188, 0.400082, -0.341012, -0.0237311
4.05, 0.127931, 0.409431, -0.337227, -0.000819383
4.1, 0.124717, 0.418609, -0.332671, 0.0226681
4.15, 0.121548, 0.427612, -0.327341, 0.0466549
4.2, 0.118425, 0.436432, -0.321239, 0.0710619
4.25, 0.115349, 0.445063, -0.314366, 0.0958075
4.3, 0.112322, 0.4535, -0.306726, 0.120808
4.35, 0.109345, 0.461737, -0.298323, 0.145978
4.4, 0.106419, 0.46977, -0.289164, 0.171229
4.45, 0.103544, 0.477594, -0.279257, 0.196474
4.5, 0.100721, 0.485204, -0.268611, 0.221623
4.55, 0.0979514, 0.492597, -0.257235, 0.246585
4.6, 0.0952346, 0.499768, -0.245143, 0.27127
4.65, 0.0925711, 0.506714, -0.232347, 0.295588
4.7, 0.0899613, 0.513431, -0.218861, 0.319447
4.75, 0.0874052, 0.519917, -0.204702, 0.342759
4.8, 0.0849029, 0.526169, -0.189886, 0.365434
4.85, 0.0824542, 0.532183, -0.174431, 0.387385
4.9, 0.0800591, 0.537959, -0.158357, 0.408525
4.95, 0.0777173, 0.543494, -0.141684, 0.428771
5, 0.0754285, 0.548785, -0.124433, 0.448039
5.05, 0.0731923, 0.553832, -0.106626, 0.466251
5.1, 0.0710085, 0.558633, -0.0882885, 0.483328
5.15, 0.0688765, 0.563186, -0.0694432, 0.499197
5.2, 0.0667957, 0.567491, -0.050116, 0.513787
5.25, 0.0647658, 0.571547, -0.030333, 0.52703
5.3, 0.062786, 0.575353, -0.0101212, 0.538862
5.35, 0.0608558, 0.578909, 0.0104916, 0.549225
5.4, 0.0589745, 0.582214, 0.0314768, 0.558061
5.45, 0.0571415, 0.585269, 0.0528053, 0.565321
5.5, 0.055356, 0.588073, 0.0744472, 0.570957
5.55, 0.0536172, 0.590627, 0.0963721, 0.574927
5.6, 0.0519245, 0.59293, 0.118549, 0.577195
5.65, 0.050277, 0.594984, 0.140947, 0.577729
5.7, 0.048674, 0.596789, 0.163533, 0.576501
5.75, 0.0471147, 0.598346, 0.186275, 0.573492
5.8, 0.0455983, 0.599656, 0.209141, 0.568685
5.85, 0.0441239, 0.600719, 0.232098, 0.56207
5.9, 0.0426907, 0.601536, 0.255112, 0.553642
5.95, 0.0412979, 0.60211, 0.278151, 0.543402
6, 0.0399447, 0.602441, 0.301179, 0.531357
6.05, 0.0386302, 0.60253, 0.324165, 0.51752
6.1, 0.0373536, 0.60238, 0.347073, 0.501907
6.15, 0.0361141, 0.601991, 0.369871, 0.484544
