-9.8528, 0.426426
-9.83293, 0.439677
-9.81306, 0.396629
-9.79319, 0.337601
-9.77332, 0.289319
-9.75344, 0.268224
-9.73357, 0.247128
-9.7137, 0.226033
-9.69383, 0.204938
-9.67396, 0.183843
-9.65409, 0.162748
-9.63421, 0.141653
-9.61434, 0.120558
-9.59447, 0.0994625
-9.5746, 0.0783673
-9.55473, 0.0572722
-9.53486, 0.1723
-9.51498, 0.0629784
-9.49511, 0.0448025
-9.47524, 0.0266266
-9.45537, 0.00845075
-9.4355, -0.00972514
-9.41563, -0.027901
-9.39575, -0.0460769
-9.37588, -0.0642528
-9.35601, -0.0824287
-9.33614, -0.100605
-9.31627, -0.11878
-9.2964, -0.136956
-9.27652, -0.155132
-9.25665, -0.173308
-9.23678, -0.191484
-9.21691, -0.20966
-9.19704, -0.227836
-9.17717, -0.246012
-9.15729, -0.264188
-9.13742, -0.282363
-9.11755, -0.300539
-9.09768, -0.318715
-9.07781, -0.336891
-9.05793, -0.355067
-9.03806, -0.373243
-9.01819, -0.391419
-8.99832, -0.409595
-8.97845, -0.427771
-8.95858, -0.445946
-8.9387, -0.464122
-8.91883, -0.482298
-8.89896, -0.488185
-8.87909, -0.4932
-8.85922, -0.498215
-8.83935, -0.50323
-8.81947, -0.508246
-8.7996, -0.513261
-8.77973, -0.518276
-8.75986, -0.560616
-8.73999, -0.597913
-8.72012, -0.63521
-8.70024, -0.672508
-8.68037, -0.709805
-8.6605, -0.747102
-8.64063, -0.738868
-8.62076, -0.738233
-8.60089, -0.737597
-8.58101, -0.736962
-8.56114, -0.736326
-8.54127, -0.735691
-8.5214, -0.735056
-8.50153, -0.73442
-8.48166, -0.795795
-8.46178, -0.806391
-8.44191, -0.816986
-8.42204, -0.827582
-8.40217, -0.92184
-8.3823, -0.892637
-8.36242, -0.893363
-8.34255, -0.916854
-8.32268, -0.940344
-8.30281, -0.963835
-8.28294, -0.987325
-8.26307, -0.993481
-8.24319, -0.98653
-8.22332, -0.979578
-8.20345, -0.972626
-8.18358, -0.965674
-8.16371, -0.958722
-8.14384, -0.95177
-8.12396, -0.944818
-8.10409, -0.937866
-8.08422, -0.930914
-8.06435, -0.902193
-8.04448, -0.898623
-8.02461, -0.913284
-8.00473, -0.927946
-7.98486, -0.942607
-7.96499, -0.957269
-7.94512, -0.969733
-7.92525, -0.978764
-7.90538, -0.987795
-7.8855, -0.996826
-7.86563, -1.00586
-7.84576, -1.01062
-7.82589, -1.01414
-7.80602, -1.01766
-7.78615, -1.02119
-7.76627, -1.02471
-7.7464, -1.02823
-7.72653, -1.03175
-7.70666, -1.03527
-7.68679, -1.0388
-7.66692, -1.04232
-7.64704, -1.04584
