0, 1, 0, 
0.00572087, 0.999984, -0.00570124, 
0.01123, 0.999937, -0.0111542, 
0.0166118, 0.999863, -0.0164457, 
0.0219163, 0.999762, -0.0216269, 
0.0271741, 0.999635, -0.0267286, 
0.0324037, 0.999482, -0.0317696, 
0.0376168, 0.999303, -0.0367613, 
0.0428204, 0.999099, -0.0417108, 
0.0480192, 0.998869, -0.0466223, 
0.0532159, 0.998614, -0.0514986, 
0.0584122, 0.998334, -0.0563411, 
0.0636095, 0.998029, -0.061151, 
0.0688082, 0.997698, -0.0659286, 
0.0740091, 0.997343, -0.0706745, 
0.0792123, 0.996963, -0.0753887, 
0.0844181, 0.996558, -0.0800713, 
0.0896267, 0.996129, -0.0847223, 
0.0948382, 0.995675, -0.0893418, 
0.100053, 0.995197, -0.0939296, 
0.10527, 0.994695, -0.0984857, 
0.110491, 0.994169, -0.10301, 
0.115715, 0.99362, -0.107503, 
0.120942, 0.993046, -0.111963, 
0.126173, 0.992449, -0.116392, 
0.131407, 0.991828, -0.120788, 
0.136644, 0.991184, -0.125153, 
0.141886, 0.990516, -0.129485, 
0.14713, 0.989826, -0.133785, 
0.152379, 0.989113, -0.138052, 
0.157631, 0.988376, -0.142287, 
0.162887, 0.987617, -0.14649, 
0.168147, 0.986836, -0.15066, 
0.173411, 0.986032, -0.154797, 
0.178679, 0.985205, -0.158901, 
0.183951, 0.984357, -0.162973, 
0.189227, 0.983486, -0.167011, 
0.194508, 0.982594, -0.171017, 
0.199792, 0.98168, -0.174989, 
0.205081, 0.980744, -0.178928, 
0.210375, 0.979786, -0.182834, 
0.215673, 0.978807, -0.186706, 
0.220975, 0.977807, -0.190545, 
0.226282, 0.976785, -0.194351, 
0.231594, 0.975743, -0.198122, 
0.236911, 0.97468, -0.20186, 
0.242232, 0.973596, -0.205565, 
0.247558, 0.972491, -0.209235, 
0.25289, 0.971366, -0.212872, 
0.258226, 0.97022, -0.216474, 
0.263567, 0.969054, -0.220042, 
0.268914, 0.967868, -0.223576, 
0.274266, 0.966662, -0.227076, 
0.279623, 0.965436, -0.230542, 
0.284985, 0.964191, -0.233972, 
0.290353, 0.962926, -0.237369, 
0.295727, 0.961641, -0.240731, 
0.301106, 0.960337, -0.244058, 
0.306491, 0.959014, -0.24735, 
0.311881, 0.957672, -0.250607, 
0.317278, 0.956311, -0.25383, 
0.32268, 0.954931, -0.257017, 
0.328089, 0.953532, -0.260169, 
0.333503, 0.952115, -0.263286, 
0.338924, 0.95068, -0.266368, 
0.34435, 0.949226, -0.269414, 
0.349783, 0.947754, -0.272425, 
0.355223, 0.946264, -0.2754, 
0.360669, 0.944756, -0.27834, 
0.366121, 0.94323, -0.281244, 
0.37158, 0.941687, -0.284112, 
0.377046, 0.940126, -0.286944, 
0.382519, 0.938548, -0.28974, 
0.387998, 0.936953, -0.292501, 
0.393485, 0.935341, -0.295225, 
0.398978, 0.933712, -0.297912, 
0.404479, 0.932065, -0.300564, 
0.409987, 0.930403, -0.303179, 
0.415502, 0.928724, -0.305758, 
0.421024, 0.927028, -0.3083, 
0.426554, 0.925316, -0.310805, 
0.432092, 0.923588, -0.313274, 
0.437637, 0.921844, -0.315705, 
0.44319, 0.920084, -0.3181, 
0.448751, 0.918309, -0.320458, 
0.45432, 0.916517, -0.322779, 
0.459897, 0.914711, -0.325062, 
0.465482, 0.912889, -0.327309, 
