0, 1
0.1, 0.95012
0.2, 0.900842
0.3, 0.852621
0.4, 0.805948
0.5, 0.761298
0.6, 0.719063
0.7, 0.679713
0.8, 0.643613
0.9, 0.611053
1, 0.582512
1.1, 0.558156
1.2, 0.538223
1.3, 0.522924
1.4, 0.51242
1.5, 0.506817
1.6, 0.506184
1.7, 0.510529
1.8, 0.519793
1.9, 0.533886
2, 0.552666
2.1, 0.575943
2.2, 0.603477
2.3, 0.634987
2.4, 0.670228
2.5, 0.708823
2.6, 0.750324
2.7, 0.794432
2.8, 0.840625
2.9, 0.888499
3, 0.93755
3.1, 0.98733
3.2, 1.03733
3.3, 1.08706
3.4, 1.13603
3.5, 1.18378
3.6, 1.22987
3.7, 1.27375
3.8, 1.31506
3.9, 1.3534
4, 1.38841
4.1, 1.41975
4.2, 1.44711
4.3, 1.47017
4.4, 1.4887
4.5, 1.50258
4.6, 1.51167
4.7, 1.51588
4.8, 1.51517
4.9, 1.50954
5, 1.49906
5.1, 1.48382
5.2, 1.46397
5.3, 1.4397
5.4, 1.41116
5.5, 1.37872
5.6, 1.3427
5.7, 1.30344
5.8, 1.26134
5.9, 1.21679
6, 1.17022
6.1, 1.12204
6.2, 1.07279
6.3, 1.02293
6.4, 0.972943
6.5, 0.923331
6.6, 0.874557
6.7, 0.827116
6.8, 0.781488
6.9, 0.73807
7, 0.697369
7.1, 0.659717
7.2, 0.625478
7.3, 0.595102
7.4, 0.568764
7.5, 0.546743
7.6, 0.529272
7.7, 0.516594
7.8, 0.50877
7.9, 0.505874
8, 0.50794
8.1, 0.514949
8.2, 0.526833
8.3, 0.543472
8.4, 0.564697
8.5, 0.590291
8.6, 0.620003
8.7, 0.65363
8.8, 0.690724
8.9, 0.730908
9, 0.773916
9.1, 0.81919
9.2, 0.866365
9.3, 0.914929
9.4, 0.964448
9.5, 1.0144
9.6, 1.06432
9.7, 1.1137
9.8, 1.16209
9.9, 1.20899
10, 1.25391
10.1, 1.29646
10.2, 1.33624
10.3, 1.37285
10.4, 1.40594
10.5, 1.43511
10.6, 1.46011
10.7, 1.48074
10.8, 1.49679
10.9, 1.50811
11, 1.51459
11.1, 1.51616
11.2, 1.5128
11.3, 1.50456
11.4, 1.4915
11.5, 1.4737
11.6, 1.45135
11.7, 1.42471
11.8, 1.39404
11.9, 1.35964
12, 1.32184
12.1, 1.28101
12.2, 1.23754
12.3, 1.1918
12.4, 1.14429
12.5, 1.09548
12.6, 1.04584
12.7, 0.995851
12.8, 0.946004
12.9, 0.896776
13, 0.848666
13.1, 0.802153
13.2, 0.757646
13.3, 0.71567
13.4, 0.676547
13.5, 0.64071
13.6, 0.608542
13.7, 0.580276
13.8, 0.556211
13.9, 0.536697
14, 0.521827
14.1, 0.511753
14.2, 0.506579
14.3, 0.506361
14.4, 0.511102
14.5, 0.520755
14.6, 0.535221
14.7, 0.554354
14.8, 0.577957
14.9, 0.605874
15, 0.637762
15.1, 0.673279
15.2, 0.712078
15.3, 0.753885
15.4, 0.798146
15.5, 0.844526
15.6, 0.892502
15.7, 0.941657
15.8, 0.991467
15.9, 1.04147
16, 1.09116
16.1, 1.14008
16.2, 1.1877
16.3, 1.23358
16.4, 1.27729
16.5, 1.31841
16.6, 1.35655
16.7, 1.39124
16.8, 1.4222
16.9, 1.44916
17, 1.47184
17.1, 1.49004
17.2, 1.50357
17.3, 1.5123
17.4, 1.51614
17.5, 1.51507
17.6, 1.50902
17.7, 1.49808
17.8, 1.48239
17.9, 1.46211
18, 1.43743
18.1, 1.4086
18.2, 1.37589
18.3, 1.33962
18.4, 1.30015
18.5, 1.2578
18.6, 1.21301
18.7, 1.16626
18.8, 1.118
18.9, 1.06869
19, 1.01879
19.1, 0.968811
19.2, 0.91923
19.3, 0.870553
19.4, 0.823248
19.5, 0.777748
19.6, 0.734581
19.7, 0.69407
19.8, 0.6567
19.9, 0.622809
20, 0.592673
20.1, 0.566688
20.2, 0.545091
20.3, 0.52805
20.4, 0.515743
20.5, 0.508301
20.6, 0.505799
20.7, 0.508262
20.8, 0.515665
20.9, 0.527931
21, 0.544939
21.1, 0.566575
21.2, 0.59257
21.3, 0.622656
21.4, 0.656523
21.5, 0.693876
21.6, 0.734381
21.7, 0.777536
21.8, 0.823026
21.9, 0.870315
22, 0.919005
22.1, 0.968564
22.2, 1.01855
22.3, 1.06845
22.4, 1.11779
22.5, 1.16605
22.6, 1.21279
22.7, 1.25757
22.8, 1.29996
22.9, 1.33948
23, 1.37575
23.1, 1.40847
23.2, 1.43732
23.3, 1.46202
23.4, 1.48233
23.5, 1.49804
23.6, 1.50901
23.7, 1.51507
23.8, 1.51617
23.9, 1.51235
24, 1.50365
24.1, 1.49015
24.2, 1.47197
24.3, 1.44931
24.4, 1.42237
