0, 1, 0, 
0.00753317, 0.999972, -0.0075275, 
0.0148123, 0.99989, -0.0147899, 
0.021937, 0.99976, -0.0218874, 
0.0289671, 0.999581, -0.0288796, 
0.0359388, 0.999356, -0.0358025, 
0.0428743, 0.999084, -0.0426782, 
0.0497874, 0.998765, -0.0495203, 
0.0566867, 0.9984, -0.0563369, 
0.0635775, 0.997988, -0.063133, 
0.0704632, 0.99753, -0.0699117, 
0.0773458, 0.997025, -0.0766747, 
0.0842266, 0.996475, -0.0834231, 
0.0911064, 0.995878, -0.0901573, 
0.0979859, 0.995234, -0.0968775, 
0.104865, 0.994545, -0.103584, 
0.111745, 0.993809, -0.110276, 
0.118624, 0.993027, -0.116954, 
0.125504, 0.9922, -0.123618, 
0.132385, 0.991326, -0.130267, 
0.139266, 0.990407, -0.136902, 
0.146147, 0.989442, -0.143521, 
0.153029, 0.988432, -0.150125, 
0.159912, 0.987376, -0.156713, 
0.166795, 0.986274, -0.163285, 
0.173679, 0.985128, -0.169841, 
0.180563, 0.983936, -0.176381, 
0.187448, 0.982699, -0.182904, 
0.194334, 0.981417, -0.18941, 
0.20122, 0.980091, -0.195898, 
0.208107, 0.978719, -0.202369, 
0.214995, 0.977303, -0.208823, 
0.221884, 0.975842, -0.215258, 
0.228773, 0.974337, -0.221675, 
0.235663, 0.972788, -0.228073, 
0.242554, 0.971194, -0.234452, 
0.249446, 0.969556, -0.240812, 
0.256339, 0.967875, -0.247153, 
0.263232, 0.966149, -0.253474, 
0.270127, 0.96438, -0.259775, 
0.277022, 0.962567, -0.266056, 
0.283918, 0.96071, -0.272317, 
0.290816, 0.958811, -0.278556, 
0.297714, 0.956868, -0.284775, 
0.304613, 0.954881, -0.290973, 
0.311513, 0.952852, -0.297149, 
0.318414, 0.95078, -0.303303, 
0.325317, 0.948666, -0.309436, 
0.33222, 0.946508, -0.315546, 
0.339125, 0.944309, -0.321634, 
0.34603, 0.942066, -0.327699, 
0.352937, 0.939782, -0.333741, 
0.359845, 0.937456, -0.339759, 
0.366754, 0.935088, -0.345755, 
0.373665, 0.932678, -0.351726, 
0.380576, 0.930226, -0.357674, 
0.387489, 0.927733, -0.363597, 
0.394403, 0.925199, -0.369496, 
0.401319, 0.922623, -0.37537, 
0.408236, 0.920006, -0.38122, 
0.415154, 0.917349, -0.387044, 
0.422073, 0.914651, -0.392843, 
0.428994, 0.911912, -0.398616, 
0.435917, 0.909132, -0.404363, 
0.44284, 0.906313, -0.410084, 
0.449766, 0.903453, -0.415778, 
0.456692, 0.900554, -0.421447, 
0.46362, 0.897614, -0.427088, 
0.47055, 0.894635, -0.432702, 
0.477482, 0.891616, -0.438289, 
0.484415, 0.888558, -0.443848, 
0.491349, 0.885461, -0.44938, 
0.498285, 0.882325, -0.454883, 
0.505223, 0.87915, -0.460359, 
0.512162, 0.875937, -0.465806, 
0.519104, 0.872685, -0.471224, 
0.526046, 0.869394, -0.476614, 
0.532991, 0.866066, -0.481974, 
0.539937, 0.862699, -0.487305, 
0.546885, 0.859295, -0.492607, 
0.553835, 0.855853, -0.497879, 
0.560787, 0.852373, -0.50312, 
0.567741, 0.848857, -0.508332, 
0.574696, 0.845303, -0.513513, 
0.581654, 0.841712, -0.518664, 
0.588613, 0.838085, -0.523783, 
0.595574, 0.834421, -0.528872, 
0.602538, 0.83072, -0.53393, 
0.609503, 0.826984, -0.538955, 
0.61647, 0.823211, -0.54395, 
0.62344, 0.819403, -0.548912, 
0.630411, 0.815559, -0.553842, 
0.637385, 0.81168, -0.55874, 
