0, 1, 0, 
0.00760798, 0.999971, -0.00760798, 
0.0149682, 0.999888, -0.0149677, 
0.0221776, 0.999754, -0.022176, 
0.0292943, 0.999571, -0.0292904, 
0.0363538, 0.999339, -0.0363461, 
0.0433777, 0.999059, -0.0433645, 
0.0503794, 0.998731, -0.0503585, 
0.0573673, 0.998355, -0.0573364, 
0.0643467, 0.99793, -0.0643028, 
0.0713206, 0.997458, -0.0712607, 
0.0782912, 0.996937, -0.0782119, 
0.0852596, 0.996368, -0.0851571, 
0.0922268, 0.99575, -0.0920969, 
0.0991931, 0.995084, -0.0990314, 
0.106159, 0.99437, -0.105961, 
0.113124, 0.993608, -0.112884, 
0.12009, 0.992798, -0.119802, 
0.127055, 0.991939, -0.126714, 
0.13402, 0.991033, -0.13362, 
0.140985, 0.990078, -0.14052, 
0.14795, 0.989075, -0.147412, 
0.154915, 0.988024, -0.154298, 
0.16188, 0.986926, -0.161175, 
0.168845, 0.985779, -0.168045, 
0.17581, 0.984585, -0.174907, 
0.182775, 0.983343, -0.181761, 
0.18974, 0.982053, -0.188605, 
0.196705, 0.980716, -0.195441, 
0.20367, 0.979331, -0.202267, 
0.210635, 0.977898, -0.209083, 
0.2176, 0.976418, -0.215889, 
0.224565, 0.974891, -0.222684, 
0.23153, 0.973316, -0.229469, 
0.238495, 0.971694, -0.236242, 
0.24546, 0.970025, -0.243004, 
0.252425, 0.968309, -0.249755, 
0.25939, 0.966546, -0.256493, 
0.266355, 0.964736, -0.263219, 
0.27332, 0.962879, -0.269932, 
0.280285, 0.960976, -0.276632, 
0.28725, 0.959026, -0.283318, 
0.294215, 0.957029, -0.289991, 
0.30118, 0.954986, -0.296649, 
0.308145, 0.952897, -0.303294, 
0.31511, 0.950762, -0.309923, 
0.322075, 0.94858, -0.316538, 
0.32904, 0.946352, -0.323137, 
0.336005, 0.944079, -0.32972, 
0.34297, 0.941759, -0.336288, 
0.349935, 0.939394, -0.342839, 
0.3569, 0.936984, -0.349374, 
0.363865, 0.934527, -0.355891, 
0.37083, 0.932026, -0.362392, 
0.377795, 0.929479, -0.368874, 
