0.1, 437.596
0.2, 103.199
0.3, 43.4713
0.4, 23.07
0.5, 14.7167
0.6, 9.50982
0.7, 6.45907
0.8, 4.53645
0.9, 3.25754
1, 2.37074
1.1, 1.7353
1.2, 1.26763
1.3, 0.915794
1.4, 0.646167
1.5, 0.436284
1.6, 0.270719
1.7, 0.138609
1.8, 0.0321361
1.9, -0.0544226
2, -0.125333
2.1, -0.183814
2.2, -0.232329
2.3, -0.272787
2.4, -0.306689
2.5, -0.335204
2.6, -0.359286
2.7, -0.379688
2.8, -0.397021
2.9, -0.411787
3, -0.424398
3.1, -0.435199
3.2, -0.44447
3.3, -0.452443
3.4, -0.459313
3.5, -0.465258
3.6, -0.470406
3.7, -0.474881
3.8, -0.478788
3.9, -0.482209
4, -0.485224
4.1, -0.485632
4.2, -0.487669
4.3, -0.489426
4.4, -0.490941
4.5, -0.492248
4.6, -0.493378
4.7, -0.494357
4.8, -0.495206
4.9, -0.495945
5, -0.496592
5.1, -0.49716
5.2, -0.497663
5.3, -0.498114
5.4, -0.498519
5.5, -0.498894
5.6, -0.49924
5.7, -0.498826
5.8, -0.499003
5.9, -0.499155
6, -0.499285
6.1, -0.499397
6.2, -0.499494
6.3, -0.499578
6.4, -0.499653
6.5, -0.499718
6.6, -0.499776
6.7, -0.499829
6.8, -0.499879
6.9, -0.499926
7, -0.499972
7.1, -0.500019
7.2, -0.500066
7.3, -0.499919
7.4, -0.499933
7.5, -0.499944
7.6, -0.499953
7.7, -0.499962
7.8, -0.499969
7.9, -0.499976
8, -0.499981
